id,name,address,district,lng,lat,type,keyword
B000A9MXDC,绿地中心,宏泰东街东(望京东地铁站C东南口步行420米),朝阳区,116.487270,40.000177,商务住宅;楼宇;商务写字楼,写字楼
B000A768ED,中关村大厦,中关村大街27号(海淀黄庄地铁站A2西北口步行160米),海淀区,116.316354,39.977685,商务住宅;楼宇;商务写字楼,写字楼
B0FFHONRTX,九龙商厦1幢,家乐福(双井店)(九龙山地铁站A西北口步行250米),朝阳区,116.474379,39.894042,商务住宅;楼宇;商务写字楼,写字楼
B000A8X4JH,大钟寺广场2号楼,北三环西路甲18号院(大钟寺地铁站D口步行120米),海淀区,116.343032,39.966601,商务住宅;楼宇;商务写字楼,写字楼
B0FFHY0E1C,丽泽SOHO,丽泽路30号,丰台区,116.330776,39.866976,商务住宅;楼宇;商务写字楼,写字楼
B000A80ZQ2,世茂大厦,建国路甲92号A座8层(大望路地铁站C西南口步行350米),朝阳区,116.471060,39.907662,商务住宅;楼宇;商务写字楼,写字楼
B000AA4IXH,金隅·大成国际中心,百子湾甲12号(东四环百子湾桥东南角),朝阳区,116.492635,39.899477,商务住宅;楼宇;商务写字楼,写字楼
B0FFG96WF1,英皇集团中心,建外大街丁12号(永安里地铁站出入口步行470米),朝阳区,116.444738,39.907772,商务住宅;楼宇;商务写字楼,写字楼
B0FFFLFESH,兆泰国际中心,朝外西街3号新金山公寓1层(近距朝阳门站约502米),朝阳区,116.436279,39.919463,商务住宅;楼宇;商务写字楼,写字楼
B000A843YY,时代风帆大厦,马家堡西路15号(角门西地铁站A2西北口步行50米),丰台区,116.370112,39.846694,商务住宅;楼宇;商务写字楼,写字楼
B000A7HSXZ,华普国际大厦,朝阳门外大街19号,朝阳区,116.438787,39.924831,商务住宅;楼宇;商务写字楼,写字楼
B000A81K7R,佳程广场,东三环北路18号,朝阳区,116.458304,39.956475,商务住宅;楼宇;商务写字楼,写字楼
B0FFHIW66T,海龙大厦,中关村大街1号(中关村地铁站D西南口步行160米),海淀区,116.315350,39.983453,商务住宅;楼宇;商务写字楼,写字楼
B000A838QG,平安国际金融中心(新源南路),新源南路1号(亮马桥地铁站A西北口步行130米),朝阳区,116.460091,39.949780,商务住宅;楼宇;商务写字楼,写字楼
B000A5A292,财智国际大厦,中关村东路18号,海淀区,116.333838,39.988082,商务住宅;楼宇;商务写字楼,写字楼
B0FFFHB521,金隅嘉华大厦,上地三街9号,海淀区,116.307951,40.036804,商务住宅;楼宇;商务写字楼,写字楼
B000A8W8WG,万科时代中心·望京,望京街9号,朝阳区,116.484121,39.989992,商务住宅;楼宇;商务写字楼,写字楼
B0FFFZCE6A,金辉大厦,启阳路(望京东地铁站B东北口旁),朝阳区,116.488731,40.002813,商务住宅;楼宇;商务写字楼,写字楼
B000A4C724,甘家口大厦,三里河路17号(甘家口地铁站A西北口步行300米),海淀区,116.333266,39.927493,商务住宅;楼宇;商务写字楼,写字楼
B0FFG4FUOQ,科实大厦,信息路甲28号,海淀区,116.311935,40.034764,商务住宅;楼宇;商务写字楼,写字楼
B0FFIH6ZE0,国贸大厦A座,建国门外大街1号国贸商城北区西段L1层,朝阳区,116.458466,39.912315,商务住宅;楼宇;商务写字楼,写字楼
B000A8WC7G,世纪大厦A座,王府井大街99号世纪大厦,东城区,116.410398,39.918906,商务住宅;楼宇;商务写字楼,写字楼
B000A7CE2Q,国中商业大厦,东华门灯市口大街33号(灯市口地铁站A西北口步行460米),东城区,116.414427,39.918954,商务住宅;楼宇;商务写字楼,写字楼
B0HA1RFXES,京印国际中心,开阳路8号,丰台区,116.375727,39.868418,商务住宅;楼宇;商务写字楼,写字楼
B0GK7Z0GT8,鼎成中心,小营北路15号院1号,朝阳区,116.433133,39.999566,商务住宅;楼宇;商务写字楼,写字楼
B000A835NS,华清商务会馆(华清嘉园),东升五道口(五道口地铁站B南口步行400米),海淀区,116.333755,39.992347,商务住宅;楼宇;商务写字楼,写字楼
B0FFFE8I67,光华路SOHO2期,呼家楼街道光华路9号,朝阳区,116.452023,39.913986,商务住宅;楼宇;商务写字楼,写字楼
B000A8WAFF,光华路SOHO,光华路22号,朝阳区,116.452207,39.912947,商务住宅;楼宇;商务写字楼,写字楼
B000A80CIE,金源时代商务中心,蓝靛厂东路2号院(长春桥地铁站B口步行490米),海淀区,116.288689,39.960623,商务住宅;楼宇;商务写字楼,写字楼
B0FFGE1WXV,e世界财富中心,中关村大街11号(中关村地铁站D口往南步行300米),海淀区,116.315020,39.981610,商务住宅;楼宇;商务写字楼,写字楼
B0FFHEKSY6,富华大厦,朝阳门北大街8号(近东四十条桥),东城区,116.435686,39.930902,商务住宅;楼宇;商务写字楼,写字楼
B000A80VTE,富力·摩根中心,太平街6-9号,西城区,116.388309,39.880610,商务住宅;楼宇;商务写字楼,写字楼
B000A88A2K,中海国际中心,平安里西大街28号(车公庄地铁站C东南口步行170米),西城区,116.357257,39.931640,商务住宅;楼宇;商务写字楼,写字楼
B000A12CCB,招商局大厦,建国路118号(国贸地铁站C口3号东口步行210米),朝阳区,116.463449,39.907472,商务住宅;楼宇;商务写字楼,写字楼
B0FFFAHS4Y,致真大厦,知春路7号(西土城地铁站A西北口步行150米),海淀区,116.351564,39.977324,商务住宅;楼宇;商务写字楼,写字楼
B000A85NTU,银河SOHO,南竹杆胡同2号,东城区,116.433179,39.920627,商务住宅;楼宇;商务写字楼,写字楼
B000A509F4,中粮广场,建国门内大街8号(北京站地铁站B东北口步行350米),东城区,116.429908,39.907040,商务住宅;楼宇;商务写字楼,写字楼
B0FFHORAUO,北京银泰中心A座,建国门外大街2号北京银泰中心,朝阳区,116.459198,39.907571,商务住宅;楼宇;商务写字楼,写字楼
B000A88DRK,金贸大厦,西直门外大街18号(西直门地铁站F1南口步行420米),西城区,116.349645,39.938906,商务住宅;楼宇;商务写字楼,写字楼
B000A4825C,阳光大厦(西直门外大街辅路),西直门外大街112号,西城区,116.346155,39.937907,商务住宅;楼宇;商务写字楼,写字楼
B0FFF2QKMQ,城建大厦,北太平庄路18号(北太平庄桥东北角),海淀区,116.371080,39.968993,商务住宅;楼宇;商务写字楼,写字楼
B0FFLN9HFL,阿里巴巴·北京朝阳科技园,来广营东路与东辛店路交叉口西460米,朝阳区,116.488911,40.024292,商务住宅;产业园区;产业园区,写字楼
B0G30PIHSI,泰康集团大厦,景辉街16号院1号楼,朝阳区,116.467830,39.911298,商务住宅;楼宇;商务写字楼,写字楼
B0FFFDMHHX,鸿懋商务大厦,红军营东路甲8号,朝阳区,116.437617,40.025818,商务住宅;楼宇;商务写字楼,写字楼
B0FFI206UL,北京方恒中心,北三环西路27号(大钟寺地铁站E口步行110米),海淀区,116.340805,39.968286,商务住宅;楼宇;商务写字楼,写字楼
B000A84BMP,华源世纪商务楼,双清路88号,海淀区,116.334721,39.996320,商务住宅;楼宇;商务写字楼,写字楼
B000A7JHT3,国际财经中心,西三环北路87号(花园桥路北200米),海淀区,116.309139,39.935505,商务住宅;楼宇;商务写字楼,写字楼
B000A84SHP,CBD国际大厦,永安东里16号(永安里地铁站C南口步行410米),朝阳区,116.452008,39.904636,商务住宅;楼宇;商务写字楼,写字楼
B000A13EED,广源大厦,广源闸路5号,海淀区,116.311561,39.943290,商务住宅;楼宇;商务写字楼,写字楼
B0FFFCKMP6,万通金融中心,阜成门外大街2号(阜成门地铁站D西南口步行60米),西城区,116.354261,39.922911,商务住宅;楼宇;商务写字楼,写字楼
B000A9ET8I,数码大厦A座,中关村南大街2号院-1(人民大学地铁站F口旁),海淀区,116.323102,39.966145,商务住宅;楼宇;商务写字楼,写字楼
B000ABCMZ7,嘉悦广场,欣雅街与宏业路交汇处,大兴区,116.323649,39.786903,商务住宅;楼宇;商务写字楼,写字楼
B0FFG8VGJS,世界侨商中心,北皇木厂街3号(通州北关地铁站A西北口步行310米),通州区,116.659357,39.920977,商务住宅;楼宇;商务写字楼,写字楼
B000A843A6,方正国际大厦,北四环西路52号(中关村地铁站A2西北口步行290米),海淀区,116.313142,39.984620,商务住宅;楼宇;商务写字楼,写字楼
B0FFFAB6J2,首开广场,阜荣街10号,朝阳区,116.473004,39.993306,商务住宅;楼宇;商务写字楼,写字楼
B0FFIE41E4,京东集团全球总部北京4号园区,科创十一街与经海四路交叉口西北150米,通州区,116.554969,39.786403,商务住宅;楼宇;商务写字楼,写字楼
B000A7HYBI,金地中心,建国路179号(大望路地铁站出入口步行220米),朝阳区,116.474482,39.909105,商务住宅;楼宇;商务写字楼,写字楼
B0FFL8OFTL,亚洲金融大厦,天辰东路1号院,朝阳区,116.389689,40.008393,商务住宅;楼宇;商务写字楼,写字楼
B000A8W641,鼎好DH3大厦,海淀大街3号(中关村地铁站A1西北口步行200米),海淀区,116.314343,39.984298,商务住宅;楼宇;商务写字楼,写字楼
B000A9QNR2,财富金融中心,东三环中路5号,朝阳区,116.460552,39.917729,商务住宅;楼宇;商务写字楼,写字楼
B000A88E61,中钢国际广场,海淀大街8号(中关村地铁站D西南口步行300米),海淀区,116.312185,39.981535,商务住宅;楼宇;商务写字楼,写字楼
B000A9PRJD,环球金融中心,东三环中路1号(金台夕照地铁站A西北口步行280米),朝阳区,116.459044,39.918732,商务住宅;楼宇;商务写字楼,写字楼
B000AA0IU5,东方梅地亚中心,光华路4号,朝阳区,116.472899,39.912462,商务住宅;楼宇;商务写字楼,写字楼
B000A84KKY,朝阳门SOHO,南竹杆胡同1号(朝阳门地铁站G东南口步行280米),东城区,116.432875,39.922507,商务住宅;楼宇;商务写字楼,写字楼
B0FFIVLRWD,亦城时代广场,经海四路22号院,通州区,116.539189,39.809176,商务住宅;楼宇;商务写字楼,写字楼
B0FFH87BSH,北京嘉里中心,光华路1号(金台夕照地铁站D西南口步行400米),朝阳区,116.459630,39.914045,商务住宅;楼宇;商务写字楼,写字楼
B0JR1HU291,保利广场,容创西路与S50北五环入口交叉口西北100米,朝阳区,116.464789,40.016710,购物服务;商场;购物中心,写字楼
B0FFGPOFBQ,诺德中心3期,五圈路,丰台区,116.308661,39.825221,商务住宅;楼宇;商务写字楼,写字楼
B0FFG7395C,诺德中心,丰台科技园地铁站B东北口步行340米,丰台区,116.300608,39.828278,商务住宅;楼宇;商务写字楼,写字楼
B0FFF5LCS3,北京东方广场,东长安街1号(东单地铁站E西北口步行240米),东城区,116.414528,39.909489,商务住宅;楼宇;商务写字楼,写字楼
B0FFFHB5LS,中国红街,工体东路丙2号,朝阳区,116.450848,39.932344,商务住宅;楼宇;商务写字楼,写字楼
B000A6C5EC,盈科中心,工人体育场北路甲2号(团结湖地铁站H口步行200米),朝阳区,116.458974,39.932654,商务住宅;楼宇;商住两用楼宇,写字楼
B0FFKE06AO,三星大厦,景辉街31号,朝阳区,116.464736,39.912160,商务住宅;楼宇;商务写字楼,写字楼
B0FFGPXU8W,腾讯北京总部大楼,西北旺路10号院9号楼,海淀区,116.273348,40.040219,商务住宅;楼宇;商务写字楼,写字楼
B0FFIZAHSZ,新华国际中心,高立庄616号,丰台区,116.302966,39.795575,商务住宅;楼宇;商务写字楼,写字楼
B000A85CL1,SOHO尚都北塔写字楼,东大桥路8号,朝阳区,116.452884,39.918751,商务住宅;楼宇;商务写字楼,写字楼
B0GDF5VPI0,平安幸福中心,丽泽路24号院(东管头地铁站C口旁),丰台区,116.322709,39.867060,商务住宅;楼宇;商务写字楼,写字楼
B0FFK6QJ47,瑞海大厦,羊坊店路21号(北京西站地铁站北出口步行400米),海淀区,116.319749,39.897791,商务住宅;楼宇;商务写字楼|商务住宅;楼宇;商住两用楼宇,写字楼
B0FFHI8BDQ,IFC大厦服务中心,建国门外大街甲8号(永安里地铁站C南口步行130米),朝阳区,116.453023,39.907722,商务住宅;楼宇;商务写字楼,写字楼
B000A5CB41,中服大厦,建国路99号(国贸地铁站F东北口步行120米),朝阳区,116.463304,39.909174,商务住宅;楼宇;商务写字楼,写字楼
B000A45195,华天大厦,莲花池东路小马厂6号,海淀区,116.336058,39.898183,商务住宅;楼宇;商务写字楼,写字楼
B000A8W34G,光耀东方中心,西三环北路100号,海淀区,116.311495,39.925257,商务住宅;楼宇;商务写字楼,写字楼
B0FFH9XYA6,哈德门广场,崇文门外大街8号(崇文门地铁站G东南口步行170米),东城区,116.420346,39.899767,商务住宅;楼宇;商务写字楼,写字楼
B000A9ZXBN,温特莱中心,西大望路1号(光华路口)(大望路地铁站E西北口步行410米),朝阳区,116.476783,39.913004,商务住宅;楼宇;商务写字楼,写字楼
B0FFFE6MZG,利星行中心,广顺南大街8号,朝阳区,116.475014,39.991254,商务住宅;楼宇;商务写字楼,写字楼
B0FFGJ4RU4,数码大厦,中关村南大街2号(人民大学地铁站F口步行170米),海淀区,116.323263,39.965772,商务住宅;楼宇;商务写字楼,写字楼
B000A8W43W,优士阁大厦,广渠门外大街8号(双井地铁站D西南口步行70米),朝阳区,116.458962,39.892809,商务住宅;楼宇;商务写字楼,写字楼
B000A7ZTPN,顺迈金钻国际商务中心,东三环南路甲52号(近华腾园西门),朝阳区,116.462228,39.887279,商务住宅;楼宇;商务写字楼,写字楼
B000A96II8,中国铁建广场,北苑东路19号院,朝阳区,116.439417,40.042291,商务住宅;楼宇;商务写字楼,写字楼
B0FFGW6IP8,青海金融大厦,西营街8号,丰台区,116.322521,39.864006,商务住宅;楼宇;商务写字楼,写字楼
B0FFGZSI1A,汉威国际广场,南四环西路186号(丰台科技园地铁站A西北口步行380米),丰台区,116.295225,39.824958,商务住宅;楼宇;商务写字楼,写字楼
B0FFH06CC2,雅宝城国际大厦,日坛北路19号,朝阳区,116.441563,39.918504,商务住宅;楼宇;商务写字楼,写字楼
B000A844ZC,时代财富天地,航丰路1号院时代财富天地(富丰桥地铁站D西南口步行430米),丰台区,116.287264,39.831545,商务住宅;楼宇;商务写字楼,写字楼
B0FFH9SNTF,冠京写字楼,丰台北路79号(七里庄地铁站A西北口步行110米),丰台区,116.293421,39.866968,商务住宅;楼宇;商务写字楼,写字楼
B000A838GP,嘉美中心写字楼,广顺南大街16号院2号楼(望京南地铁站A西北口步行50米),朝阳区,116.480322,39.986769,商务住宅;楼宇;商务写字楼,写字楼
B000A88EBL,北京财富中心写字楼A座,东三环中路7号-4(金台夕照地铁站D西南口步行110米),朝阳区,116.460196,39.915959,商务住宅;楼宇;商务写字楼,写字楼
B000A7H5UP,朝阳剧场写字楼,东三环北路36号(呼家楼地铁站C东南口步行110米),朝阳区,116.462526,39.922425,商务住宅;楼宇;商务写字楼,写字楼
B0FFL6MPSF,北京朝阳合生汇写字楼,双井街道西大望路22号(九龙山地铁站出入口步行190米),朝阳区,116.481513,39.893728,商务住宅;楼宇;商务写字楼,写字楼
B0FFK09HRF,利生写字楼,锡拉胡同与王府井大街交叉口西北60米,东城区,116.410543,39.916615,商务住宅;楼宇;商务写字楼,写字楼
B0HACKSVS2,商房大厦写字楼,德胜街道北三环中路27号(马甸桥地铁站B东北口步行280米),西城区,116.385048,39.969009,商务住宅;楼宇;商务写字楼,写字楼
B000A7IS6U,首都实业大厦A座,西大望路15号-3号(九龙山地铁站A西北口旁),朝阳区,116.476298,39.893777,商务住宅;楼宇;商务写字楼,写字楼
B000A850E4,金丰和创业园,新街口外大街8号,西城区,116.371664,39.961608,商务住宅;楼宇;商务写字楼,写字楼
B0FFH13IGG,合生财富广场,西大望路23号(九龙山地铁站G东南口步行380米),朝阳区,116.478268,39.890141,商务住宅;楼宇;商务写字楼,写字楼
B000A7IJE0,高和蓝峰大厦,十里河东三环南路98号高和蓝峰大厦,朝阳区,116.461815,39.865719,商务住宅;楼宇;商务写字楼,写字楼
B0FFFP31NT,新浪大厦,西北旺东路10号院西区8号楼,海淀区,116.276277,40.041462,商务住宅;楼宇;商务写字楼,写字楼
B000A868FX,朝外MEN写字中心,朝阳门外大街26号,朝阳区,116.441810,39.921916,商务住宅;楼宇;商务写字楼,写字楼
B000A7C4IK,华腾旌凯写字楼,松榆南路54-7号,朝阳区,116.464433,39.870779,商务住宅;楼宇;商务写字楼,写字楼
B000A81FFE,恩济西园,八里庄(海淀五路居地铁站C东南口步行310米),海淀区,116.281357,39.931790,商务住宅;楼宇;商务写字楼,写字楼
B0FFL79NW0,华熙LIVE·五棵松·写字楼,复兴路69号,海淀区,116.282489,39.912183,商务住宅;楼宇;商务写字楼,写字楼
B000A7BU2W,东玖大厦A座,绿景馨园东区12-10号东玖大厦,东城区,116.440363,39.890961,商务住宅;楼宇;商务写字楼,写字楼
B000A7QSOT,SOHO现代城C座,建国路88号院9号(大望路地铁站B东南口步行150米),朝阳区,116.475592,39.907454,商务住宅;楼宇;商务写字楼,写字楼
B0I0XS947A,中瑞方正写字楼,南苑西路468号(新发地地铁站C口步行400米),丰台区,116.347376,39.820582,商务住宅;楼宇;商务写字楼,写字楼
B0G31ZWR57,智地·钻河公馆写字楼,交大东路66号,海淀区,116.350644,39.945137,商务住宅;楼宇;商住两用楼宇,写字楼
B0FFF3S84W,富力中心,东三环中路63号(双井地铁站A西北口步行300米),朝阳区,116.460653,39.896751,商务住宅;楼宇;商务写字楼,写字楼
B0FFHHYGQM,华睦大厦写字楼,马连道南街5-6号附近,西城区,116.324659,39.883616,商务住宅;楼宇;商务写字楼,写字楼
B0FFG6HREZ,凤凰置地广场,三元桥地铁站D西南口步行80米,朝阳区,116.455377,39.961514,商务住宅;楼宇;商务写字楼,写字楼
B0FFH4LJDT,新世界中心写字楼B座,崇文门外大街3-5号(崇文门地铁站H西南口步行120米),东城区,116.417942,39.898575,商务住宅;楼宇;商务写字楼,写字楼
B0FFGJR1UF,西荣阁A座,彰化路138号西荣阁写字楼,海淀区,116.279828,39.940039,商务住宅;楼宇;商务写字楼,写字楼
B0FFHU9QOS,国贸写字楼2座,建国门外大街1号中国国际贸易中心写字楼2座B1层,朝阳区,116.460469,39.910838,商务住宅;楼宇;商务写字楼,写字楼
B000A87QRT,顺和商务写字楼,万丰路308号,丰台区,116.293795,39.872035,商务住宅;楼宇;商务写字楼,写字楼
B0G3SSW8C1,国投财富广场6号写字楼,广安路9号,丰台区,116.323742,39.891365,商务住宅;楼宇;商务写字楼,写字楼
B000A8456C,中城写字楼,花园东路2号(牡丹园地铁站F口步行180米),海淀区,116.369096,39.979124,商务住宅;楼宇;商务写字楼,写字楼
B000A87I73,西荣阁写字楼,彰化路138号,海淀区,116.280001,39.940395,商务住宅;楼宇;商务写字楼,写字楼
B000A8U9KV,富豪写字楼,宣武门外大街25号(宣武门地铁站H西南口步行220米),西城区,116.373864,39.897321,商务住宅;楼宇;商务写字楼,写字楼
B0FFG971LO,新天地写字楼,大红门西路13号(角门东地铁站C东南口步行430米),丰台区,116.387509,39.841306,商务住宅;楼宇;商务写字楼,写字楼
B0HGS55SOJ,中建·大兴之星,北兴路30号,大兴区,116.346053,39.774891,商务住宅;楼宇;商务写字楼,写字楼
B000A85CIY,朝外MEN写字中心A座,朝阳门外大街26号,朝阳区,116.441418,39.922202,商务住宅;楼宇;商务写字楼,写字楼
B000A6BB02,天运写字楼,安慧东里15号,朝阳区,116.423153,39.989609,商务住宅;楼宇;商务写字楼,写字楼
B000A84F5R,翔达写字楼,广安门内大街167号,西城区,116.368671,39.889947,商务住宅;楼宇;商务写字楼,写字楼
B000A867H3,金隅大成时代中心写字楼,大成路6号院1号,丰台区,116.272967,39.888774,商务住宅;楼宇;商务写字楼,写字楼
B000A87K8K,庚坊国际发展中心写字楼,花园路甲13号院七号楼,海淀区,116.364941,39.972458,商务住宅;楼宇;商务写字楼,写字楼
B0JRB71RPO,丽泽天地写字楼,丰台北路17号(西局地铁站F东北口步行330米),丰台区,116.305524,39.867668,商务住宅;楼宇;商务写字楼,写字楼
B0FFFPX6FM,颐堤港一座,酒仙桥路18号(将台地铁站C东南口步行210米),朝阳区,116.490815,39.968897,商务住宅;楼宇;商务写字楼,写字楼
B0FFFAH1L1,裕美达写字楼,阜成路111号,海淀区,116.281170,39.924700,商务住宅;楼宇;商务写字楼,写字楼
B000A843V2,联华大厦,莲花池西里7号,丰台区,116.306969,39.890545,商务住宅;楼宇;商务写字楼,写字楼
B000A8TYX5,浩博园写字楼,西直门外大街癸143-3号,西城区,116.331363,39.939094,商务住宅;楼宇;商务写字楼,写字楼
B000A7JF61,中裕写字楼,莲花池东路31号西新隆商场F1层,海淀区,116.322660,39.897799,商务住宅;楼宇;商务写字楼,写字楼
B0FFIYBVOH,三环网络科技大厦,联想桥正北280米路东,海淀区,116.335132,39.970037,商务住宅;商务住宅相关;商务住宅相关,写字楼
B0FFHY4KIM,富顿中心写字楼,东三环南路58号(劲松地铁站B东北口步行60米),朝阳区,116.462288,39.885003,商务住宅;楼宇;商务写字楼,写字楼
B0HRDSWC56,保利大都汇T2写字楼,观音庵南街2号院保利·大都汇,通州区,116.658013,39.916440,商务住宅;楼宇;商务写字楼,写字楼
B000A85EHY,翠微路·甲10号院,翠微路10号,海淀区,116.302794,39.913587,商务住宅;住宅区;住宅小区,写字楼
B0FFFDHZJJ,华堂写字楼,亚运村街道北四环东路108号,朝阳区,116.420745,39.987955,商务住宅;楼宇;商务写字楼,写字楼
B000A85KGQ,永泰嘉盛写字楼,交大东路62号,海淀区,116.350265,39.945715,商务住宅;楼宇;商务写字楼,写字楼
B000AA1F07,金鹰写字楼,西三环北路厂洼东一街厂洼1号(苏州桥地铁站C口步行480米),海淀区,116.306098,39.958498,商务住宅;楼宇;商务写字楼,写字楼
B0FFHRJLI6,嘉里写字楼,东三环中路辅路与光华路交叉口西北80米,朝阳区,116.460798,39.914044,商务住宅;楼宇;商务写字楼,写字楼
B000A87I9E,辽宁饭店写字楼,德胜门外大街3-2,西城区,116.379514,39.965127,商务住宅;楼宇;商务写字楼,写字楼
B0FFHVUFD7,中航国际北京工业园-写字楼,永昌西一路与中和街交叉口西60米,大兴区,116.511517,39.798611,商务住宅;楼宇;商务写字楼,写字楼
B0FFG48H2W,锦裕写字楼,康家沟145号(四惠东地铁站B北口步行200米),朝阳区,116.516415,39.909334,商务住宅;楼宇;商务写字楼,写字楼
B0FFFWWKAU,鄂尔多斯写字楼,海淀大街甲36号(海淀图书城对面),海淀区,116.307429,39.982073,商务住宅;楼宇;商务写字楼,写字楼
B000A14A8B,陶然居写字楼,平原里20-5号(陶然亭地铁站A西北口步行470米),西城区,116.373713,39.882367,商务住宅;楼宇;商务写字楼,写字楼
B000A7HV0N,汇鑫写字楼,向军北里甲6号(呼家楼地铁站B东北口步行320米),朝阳区,116.461061,39.925805,商务住宅;楼宇;商务写字楼,写字楼
B000A85DHS,昊永物业大厦-B区写字楼,长春桥地铁站A西北口步行480米,海淀区,116.289257,39.960185,商务住宅;楼宇;商务写字楼,写字楼
B0FFGSTNZ5,北京ONE写字楼,北苑街道中山大街59号,通州区,116.656734,39.907142,商务住宅;楼宇;商务写字楼,写字楼
B0KB4KO71O,中航技广场b写字楼,地泽南街与荣华西四路交叉口东南180米,大兴区,116.516495,39.781394,商务住宅;楼宇;商务写字楼,写字楼
B0FFGBF0XZ,鑫三元写字楼,中关村南大街附近,海淀区,116.337193,39.961775,商务住宅;楼宇;商务写字楼,写字楼
B000A7B914,大陆写字楼,南三环东路东铁匠营顺一条8号,丰台区,116.429155,39.857909,商务住宅;楼宇;商务写字楼,写字楼
B000A1C186,紫铭大厦,新中街乙12号,东城区,116.441838,39.936607,商务住宅;楼宇;商务写字楼,写字楼
B0GUKSCKY1,华熙写字楼A座,复兴路69号院,海淀区,116.282712,39.911699,商务住宅;楼宇;商务写字楼,写字楼
B000A83KXX,中国蓝星写字楼,北三环东路19号(和平西桥地铁站A西北口步行190米),朝阳区,116.417312,39.969639,商务住宅;楼宇;商务写字楼,写字楼
B0FFH4LJE2,新世界中心写字楼A座,崇文门外大街3号(崇文门地铁站H西南口步行260米),东城区,116.417936,39.897643,商务住宅;楼宇;商务写字楼,写字楼
B0FFIY05IE,萌鹏写字楼,八角北路与古城东街交叉口西南40米,石景山区,116.191777,39.917614,商务住宅;楼宇;商务写字楼,写字楼
B000A81071,天顺仁和写字楼B座,北洼路30号院,海淀区,116.303331,39.934682,商务住宅;楼宇;商务写字楼,写字楼
B000A81F9R,阜成门外大街甲6号写字楼,阜成门外大街甲6号(阜成门地铁站D西南口步行300米),西城区,116.351410,39.923109,商务住宅;楼宇;商务写字楼,写字楼
B0FFHXCXFA,一瓶写字楼,陶然亭路2号9D-307,西城区,116.386683,39.878395,生活服务;生活服务场所;生活服务场所,写字楼
B000A87ARJ,同方写字楼,西潞南大街5号,房山区,116.136675,39.729770,商务住宅;楼宇;商务写字楼,写字楼
B000A8XKFY,景阳商务大厦,京原路19号院4号楼,石景山区,116.208605,39.895372,商务住宅;楼宇;商务写字楼,写字楼
B0FFGXATQJ,北京新世纪写字楼,首体南路6号,海淀区,116.327932,39.936817,商务住宅;楼宇;商务写字楼,写字楼
B000A80WSK,华严写字楼,华严北里40-5号,朝阳区,116.383894,39.982698,商务住宅;楼宇;商务写字楼,写字楼
B0HDRZU0YU,朗丽兹写字楼,丰智东路13号(永丰南地铁站B东北口步行370米),海淀区,116.249347,40.067185,商务住宅;楼宇;商务写字楼,写字楼
B0FFFOFVGZ,新东安写字楼,王府井大街138号(金鱼胡同地铁站B东口步行250米),东城区,116.412554,39.915043,商务住宅;楼宇;商务写字楼,写字楼
