id,name,address,district,lng,lat,type,facility_type,keyword
B0FFKTASJ3,天坛生活广场,樊家村辛庄路88号院115号,丰台区,116.319271,39.836153,购物服务;商场;普通商场,商场,购物广场
B000A9ETNR,铭泽生活广场,周庄村52号,朝阳区,116.476869,39.864036,购物服务;商场;购物中心,商场,购物广场
B000A64CA5,北京方庄购物中心,蒲方路24号(近方庄体育公园南门),丰台区,116.428819,39.865496,购物服务;商场;购物中心,商场,购物广场
B0FFFVCTCV,鸿坤广场购物中心,欣旺北大街8号1幢,大兴区,116.340321,39.791545,购物服务;商场;购物中心,商场,购物广场
B0FFFACYHM,Plus365购物中心(门头沟店),西北环线(润西山别墅区对面),门头沟区,116.110219,39.910928,购物服务;商场;购物中心,商场,购物广场
B0G2HSOCLE,顶层家居智媒广场,西门地下一层物美入口时间驿站手机手表维修,丰台区,116.210173,39.845492,购物服务;商场;普通商场,商场,购物广场
B0J1B7LU9R,北京小海棠便利店有限公司(东交民巷30号小区店),东交民巷30-5号,东城区,116.407238,39.901932,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0I2HZ2D1Y,中商惠民便利(王府井店),北京东华金街购物中心北门旁,东城区,116.409647,39.910342,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0HUBACR8Z,优堂便利店24小时,前门大街甲2号(升旗宾馆5号房)(前门地铁站E2北口旁),东城区,116.400130,39.899879,购物服务;购物相关场所;购物相关场所,便利店,便利店
B0KAC1QADG,便利蜂(东方新天地店),东长安街1号北京东方新天地F2层,东城区,116.416321,39.909580,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0H01LSR7I,便利蜂(王府井步行街店),王府井大街256号王府井步行街,东城区,116.408892,39.913299,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B000A8WELV,7-ELEVEn(民生金融中心店),建国门内大街28号民生金融中心C座B1层L38单元,东城区,116.420193,39.907436,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,便利店
B000A7ZIRD,7-ELEVEn(新怡商务楼店),东兴隆街新怡家园甲3号楼一层,东城区,116.416704,39.897454,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,便利店
B0FFK8LFJ4,便利蜂(崇文门新世界百货1期店),崇文门外大街5号新世界1期L1层,东城区,116.417255,39.899062,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFIDVARD,全家便利店(澳门中心店),王府井东街8号澳门中心1F层,东城区,116.413298,39.914559,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0IAX73G9O,京东便利店(前门大街店),前门大街2号(前门地铁站I西南口步行90米),东城区,116.398219,39.898221,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFKS87PJ,LAWSON罗森(前门大街店),前门大街116号一层101室,东城区,116.398519,39.892275,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0I0BHFAEV,迪兴天天超市,东华门大街21号,东城区,116.405678,39.915392,购物服务;超级市场;超市,便利店,便利店
B0FFL6FOKG,7-ELEVEn(天鼎218文化金融园店),世纪天鼎西侧路与西半壁街交叉口东20米,东城区,116.401286,39.891191,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,便利店
B0L6F7JIN2,物美便利店(粮食店街店),粮食店街25号(珠市口地铁站A西北口步行400米),西城区,116.397730,39.894739,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0J35RY30T,7-ELEVEn(金鱼池店),南桥湾街88号(桥湾地铁站D西南口步行170米),东城区,116.407857,39.891501,购物服务;购物相关场所;购物相关场所,便利店,便利店
B0JRVKIBH7,心翔超市,东单北大街74号(东单地铁站F东北口步行480米),东城区,116.418119,39.912807,购物服务;购物相关场所;购物相关场所,便利店,便利店
B000AA0PP0,一家店(兴隆都市馨园店),兴隆都市馨园2号楼B40号,东城区,116.414067,39.896626,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0LANRZ6MK,北京文创便利店,南池子大街与普渡寺前巷交叉口西北20米,东城区,116.403014,39.912875,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFL1H2IQ,便利蜂(新成文化大厦店),崇文门外大街11号1层11-5-1,东城区,116.418327,39.894195,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0LD7CWMSE,7-ELEVEn(西花市大街店),北京城区西花市大街86号,东城区,116.422643,39.896994,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFHROL4Q,果宜客24小时便利店,北京同仁堂王府井中医医院南门西南50米,东城区,116.409219,39.915269,购物服务;综合市场;果品市场,便利店,便利店
B000A85PVV,易捷便利店(中国石化崇文门加油站店),庆平胡同22号(北京市东城区丁香小学西北),东城区,116.420752,39.900341,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0K0PUX0W8,京东便利店(王府井步行街店),灯市口地铁站A西北口步行330米,东城区,116.414625,39.916835,购物服务;购物相关场所;购物相关场所,便利店,便利店
B0I1VZYZD7,花市奶站(新景家园西区店),西花市大街新景家园底商98号,东城区,116.422079,39.897011,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0IGFUX8YZ,天顺生活超市,粮食店街39号(珠市口地铁站A西北口步行340米),西城区,116.397682,39.894198,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0I627HNOE,7-ELEVEn(北京灯市口大街店),灯市口大街57号(金鱼胡同地铁站出入口步行400米),东城区,116.412757,39.918804,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,便利店
B0FFK9RXXV,物美便利店,邮通街与苏州胡同交叉口东80米,东城区,116.425434,39.905479,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFL7RZBI,松仁雨便民便利店,金鱼池中街老城一锅旁边(底商),东城区,116.405900,39.891026,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0G05SJEVB,京东便利店(北京建国门北京站如家商旅酒店店),邮通街与苏州胡同交叉口东南40米,东城区,116.424925,39.905475,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0L3AOYCSA,美宜佳(西花市大街店),崇文门外大街18号国瑞购物中心F1层,东城区,116.420094,39.898206,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B000A80PIH,易捷便利店(北京站中国石化加油站店),北京站西街(北京站地铁站A西北口步行350米),东城区,116.422945,39.904121,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0HUUCRP5O,京东便利店(天伦王朝店),东华门街道王府井大街50号天伦王朝一层西北角,东城区,116.411385,39.918220,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0KUNZ64FY,果宜客便利店(祈年大街店),祈年大街与清华街交叉口东北40米,东城区,116.412798,39.892390,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0J1HXU3CB,7-ELEVEn(王府井步行街店),灯市口大街与同福夹道交叉口东南40米,东城区,116.416403,39.918640,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0G277EUXT,便利蜂(新景家园店),西花市南里西区9号楼1层117,东城区,116.421502,39.893589,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0JUO9DTTV,北京大商投资有限责任公司灯市口超市,灯市口大街33号地下一层B02、B03,东城区,116.414195,39.918870,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0IUPDOE9N,多点便利店(灯市口店),灯市口地铁站内,东城区,116.417875,39.917175,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0JDUDO39S,便利蜂(干面胡同店),丽晶酒店北门东80米(灯市口地铁站C东南口旁),东城区,116.418807,39.917068,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFIXSKYR,全家便利店(王府井大街一店),商务印书馆西门北50米,东城区,116.411189,39.920510,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0JRJ7GG0C,丰盛便利超市,大栅栏西街56号格林豪泰酒店旁边,西城区,116.392575,39.894862,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0I1KNWWQJ,老街坊综合超市,灯市口西街36号,东城区,116.408117,39.918339,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0J3ARO2BT,7-ELEVEn(新裕商务大厦店),广渠门内大街90-5号新欲商务大厦(磁器口地铁站G东南口旁),东城区,116.421799,39.892870,购物服务;购物相关场所;购物相关场所,便利店,便利店
B0K23HSCLR,好客士便利店(北京站店),北京站街20号-01(北京站地铁站B东北口步行70米),东城区,116.427973,39.905889,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFIYANCE,京东便利店(北京站店),毛家湾胡同甲13号北京站2F层,东城区,116.426823,39.903672,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0K0NBA6L0,便利蜂(新裕商务大厦店),广渠门内大街90号新裕商务大厦(磁器口地铁站G东南口旁),东城区,116.421655,39.892735,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B000A80WCW,好邻居(金宝街金宝汇店),金宝街临3号(灯市口地铁站C东南口步行470米),东城区,116.422739,39.915779,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0LB5U2BG2,松仁雨便利店,王府井大街48号1栋1层01-09-03,东城区,116.411294,39.919050,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0KAMZ2QQM,便利店,建国门街道毛家湾胡同北京站,东城区,116.428666,39.904037,购物服务;购物相关场所;购物相关场所,便利店,便利店
B0M6C7VZZ9,全升宝便利店,前门西河沿街212号(和平门地铁站C2东南口步行220米),西城区,116.386577,39.898930,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0GUKZD5PW,便利蜂(朝阳门小街小区店),朝阳门南小街20-2号,东城区,116.427101,39.913742,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0I3V5FP9N,神州通达图文便利店,东四南大街与内务部街交叉口东北40米,东城区,116.417898,39.919423,生活服务;摄影冲印店;摄影冲印,便利店,便利店
B0FFFA8PCL,7-ELEVEn(朝阳门南小街店),朝阳门南小街16-1-2号,东城区,116.426908,39.916108,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,便利店
B0FFIUK6ED,全家便利店(法华寺街店),法华寺街91号,东城区,116.422359,39.887499,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B000A7ZPNY,好邻居(北新华街店),北新华街88号(和平门地铁站B1东北口步行440米),西城区,116.384136,39.903955,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFKQWDV0,便利蜂(新景家园店),西花市南里东区16号楼1层商业6,东城区,116.426876,39.893895,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFGCXXOK,LAWSON罗森(长富宫店),建国门外大街26号2号楼一层1006室,朝阳区,116.438434,39.907082,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B000A7OB6D,7-ELEVEn(北京崇文花市枣苑店),花市枣苑甲3号,东城区,116.430209,39.897336,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,便利店
B000A1F650,7-ELEVEn(美术馆后街店),美术馆后街65号楼下平房4幢1号,东城区,116.408810,39.928911,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,便利店
B0HUA559GF,便利蜂(北京昌盛店),北新华街29号北京昌盛F1层,西城区,116.383173,39.903813,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0L1ABHRYK,7-ELEVEn(朝阳门南小街小区店),朝阳门南小街22号朝阳门南小街小区4区,东城区,116.427137,39.913859,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,便利店
B0FFK4LDL6,便利蜂(通正国际大厦店),广渠门内大街80号1层101B,东城区,116.428572,39.892628,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B000A84CXN,7-ELEVEn(北京INN店),南竹杆胡同6号INN3号楼1层东北角,东城区,116.431733,39.921784,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,便利店
B0L1TO5EO6,7-ELEVEn(西单三号店),西单北大街129号院,西城区,116.372913,39.911651,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0H0C90NSB,7-ELEVEn(北京君太百货店),西单北大街133号北京君太百货,西城区,116.372899,39.909978,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,便利店
B0IU515P3O,便利蜂(东四北大街店),东四北大街与东四三条交叉口东南40米,东城区,116.417591,39.926307,购物服务;购物相关场所;购物相关场所,便利店,便利店
B0FFIYBRO3,便利蜂(和平门小区店),西绒线胡同10号和平门小区,西城区,116.381552,39.904082,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0IAN7JEX9,京东便利店(北京站东街店),北京站东街8号C座1层102室,东城区,116.431095,39.904434,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFGCY31U,LAWSON罗森(宣武门江边城外烤全鱼店),宣武门外大街8号一层101内127号,西城区,116.375714,39.896477,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B000A80Q3L,好邻居(天桥北里店),永安路32号,西城区,116.394602,39.886034,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFH0JWV6,7-ELEVEn(建国门店),秀水街1号院14号楼底商(建国门地铁站B东北口步行410米),朝阳区,116.438618,39.910628,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,便利店
B0IGVS17ZD,7-ELEVEn(富贵园购物中心店),广渠门内大街35富贵园购物中心F1层,东城区,116.431617,39.894084,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,便利店
B0FFLGV0T7,便利蜂(天安天地店),西绒线胡同28号天安天地大厦F1层,西城区,116.375592,39.903187,购物服务;购物相关场所;购物相关场所,便利店,便利店
B0FFIQUQRZ,7-ELEVEn(雅宝路社区epark店),雅宝路7号1号楼1层104室(711便利店),朝阳区,116.436636,39.915780,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,便利店
B0FFFVECHE,天天便利超市(留学路店),留学路50号(珠市口地铁站D西南口步行370米),西城区,116.394747,39.889144,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFIU5ZE9,7-ELEVEn(广渠门内大街南侧店),广渠门内大街6号13号楼一层甲6-2号房,东城区,116.437958,39.893374,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,便利店
B0LUPL5KOV,吉麗士多(前门店),大栅栏街道铁树斜街107号(远东饭店对面),西城区,116.386949,39.892403,购物服务;购物相关场所;购物相关场所,便利店,便利店
B0KKPU0ISU,角楼超市,五四大街与北池子大街交叉口北20米,东城区,116.402537,39.923706,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B000A8WA3D,7-ELEVEn(东四北大街店),东四北大街254号楼1层北起第二间房,东城区,116.417397,39.931406,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,便利店
B0ID4HNA22,佰多美超市(天桥店),北京城区天桥北里6号楼-11号(珠市口地铁站G西南口步行470米),西城区,116.397432,39.885681,购物服务;超级市场;超市,便利店,便利店
B0FFIYGD6L,LAWSON罗森(兆泰国际中心店),朝外西街3号1幢1层1030单元,朝阳区,116.436799,39.920246,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B000A80P23,快客便利店(干面胡同店),朝阳门内南小街237号,东城区,116.426333,39.917165,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFICUHKE,便利蜂(通港大厦店),华远北街2号通港大厦1层101,西城区,116.372792,39.913134,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0L1C971CJ,牛奶便利店(北新华街店),北新华街与东松树胡同交叉口南40米,西城区,116.384325,39.900725,购物服务;综合市场;农副产品市场|购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFL4NFZ9,便利蜂(宣武门崇光百货店),宣武门外大街8号楼-01层(-1)-101-B1B40,西城区,116.375744,39.897572,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFJ8YQSG,LAWSON罗森(南锣鼓巷地铁站店),地铁六号线南锣鼓巷站地上一层110室,东城区,116.403597,39.933303,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFHQ8GGW,7-ELEVEn(太平街东侧店),太平街6号1层102号(小豆面馆、物美超市),西城区,116.388121,39.880322,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,便利店
B0FFK4GENG,便利蜂(白桥大街店),白桥大街24号楼2单元1层底商,东城区,116.439444,39.895600,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0J1197SOY,熊本便利店(东花市店),东花市北里中区14号楼一层底商14-2,东城区,116.433159,39.900332,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFHHXTP1,7-ELEVEn(南横街店),南华里10号楼10-12室,西城区,116.381967,39.882903,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,便利店
B0FFK32GN2,便利蜂(雅宝大厦店),雅宝大厦1层,朝阳区,116.436755,39.915354,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFFAGQRQ,7-ELEVEn(嘉华世纪店),建国路18号嘉华世纪1-102号,朝阳区,116.440920,39.905843,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,便利店
B0FFJF4WUE,好邻居(沙滩路口西店),五四大街38号,东城区,116.404818,39.924174,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFM3HH8Z,便利蜂(南门仓胡同店),南门仓2号楼2-5号1层,东城区,116.428080,39.929157,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B000A8WELD,香碧螺食品店,建国门街道大羊毛胡同36号,东城区,116.432724,39.903980,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0KDP775BO,LAWSON罗森(广播大厦店),建国门外大街甲14号广播大厦F1层,朝阳区,116.443484,39.907321,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFKP3428,友谊便利店(寿长街店),西经路1号附近,西城区,116.389903,39.885333,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0JAURQN8J,熊本便利店(宣武门店),椿树园小区15号楼(麦田房产旁边玻璃门),西城区,116.376881,39.892871,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0KUAL8F8B,笑颜兮美颜便利坊(二店),富贵园四区(广渠门内地铁站B东北口步行260米),东城区,116.433808,39.895105,生活服务;美容美发店;美容美发店|购物服务;购物相关场所;购物相关场所,便利店,便利店
B0KA9RKASH,京东便利店(前门大街店)(装修中),北京城区前门大街43号,东城区,116.398370,39.895760,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0KKP63HOL,全家便利店(东四奥林匹克社区体育文化中心店),朝阳门内大街辅路与朝阳门北小街交叉口东北40米,东城区,116.426666,39.924758,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0JRPRPJMI,便利蜂(南竹竿银河SOHOA座),南竹竿胡同2号银河SOHOC座B1,东城区,116.433308,39.921119,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0ID713VR0,幸福超市(葱店西街店),葱店西街与东唐街交叉口南20米,东城区,116.423059,39.890519,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFKRVO5G,便利蜂(中信锦园4号楼店),菜市口大街6号院4号楼1层109-1号,西城区,116.376443,39.884779,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,便利店,便利店
B0FFJN6I02,7-ELEVEn(悠唐购物中心店),三丰北里2号楼悠唐购物中心F1层F1-22-2,朝阳区,116.438243,39.921124,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,便利店
B0JRCZ6Q1N,全家便利店(兆泰国际中心店),兆泰国际中心AB座,朝阳区,116.435945,39.919247,购物服务;购物相关场所;购物相关场所,便利店,便利店
B0G1PGIKTT,45度便利店,三眼井胡同45号,东城区,116.401318,39.927975,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0JBTOCWOW,全家便利店(交道口南大街店),交道口南大街128号,东城区,116.408907,39.935436,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0IKTAFI8I,五点便利屋(幸福家园3期店),幸福家园12号楼底商-5,东城区,116.431138,39.891090,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0JGUSGEHW,小鲸便利店(站东街店),北京站东街与大羊毛胡同交叉口西100米,东城区,116.431303,39.905240,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFIC0NGM,便利蜂(中国人寿大厦店),朝外大街16号中国人寿大厦商场1层,朝阳区,116.439810,39.923710,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0KB1K4V3O,惠邻百佳超市(东花市店),大街本家润园A区2号楼跃动运动馆楼下佳美乐购超市,东城区,116.435996,39.897420,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFLPWNDS,便利蜂(天辰大厦店),朝阳门北大街乙12号天辰大厦F1层,朝阳区,116.435705,39.928192,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0GUBXSBV2,LAWSON罗森(东四北大街店),东四北大街74号(北新桥地铁站C东南口步行310米),东城区,116.417125,39.937989,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFIK984R,7-ELEVEn(西什库大街19号院店),西什库大街31号院19号楼临街门市19-1,西城区,116.379662,39.927529,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,便利店
B0FFIY0R3K,便利蜂(昆泰国际中心商业街店),怡景园北里老番街1层B2,朝阳区,116.441138,39.920914,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B000A85OTC,襄百顺便利店超市(天桥南里店),天桥南里东门南50米(天桥地铁站A西北口步行270米),西城区,116.397037,39.882372,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B000A7BG77,好邻居(二龙路店),二龙路甲41-2号(太平桥地铁站A口步行420米),西城区,116.366907,39.910022,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFKPBQEK,易捷便利店(中国石化朝阳日坛加油站店),日坛路9号,朝阳区,116.440525,39.911925,购物服务;便民商店/便利店;便民商店/便利店|汽车服务;洗车场;洗车场,便利店,便利店
B0LD9HY037,旗瑞便利店(美华世纪店),建国门外建华南路15号美华世纪大厦1层,朝阳区,116.443528,39.905065,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFK6SB3R,便利蜂(丰联广场店),朝阳门丰联广场A座地下一层,朝阳区,116.438503,39.923683,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0K0ARYZYM,京东便利店(美术馆三联韬奋书店店),美术馆东街22号(中国美术馆地铁站B东北口步行200米),东城区,116.411146,39.926175,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B000A3B0BD,仁和金鑫隆便利店,南纬路33-1号,西城区,116.392032,39.880859,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0I11D6EEK,25便利(光明路店),天坛街道光明西路6号-2底商,东城区,116.435384,39.885314,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0KRBUTTZH,7-ELEVEn(夕照寺中街店),夕照寺中街4号6号楼C-105,东城区,116.442268,39.889234,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0LGOH7PVW,7-ELEVEn(悠唐购物中心店),三丰北里5号楼一层内2-107-2悠唐西门,朝阳区,116.438417,39.921682,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,便利店
B0LAUS74OL,美宜佳(华人一品大厦店),张自忠路10号1层1-1003A,东城区,116.410447,39.933099,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFJHG578,京东便利店(天桥店),天桥市场斜街39号(天桥地铁站A西北口步行230米),西城区,116.396715,39.884408,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0JUUSK8RM,S8230顺兴美艺便利店,五四大街25号(中国美术馆地铁站A西北口步行240米),东城区,116.407073,39.924507,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0HB65MZZN,青山超市,东四北大街243号(张自忠路地铁站D西南口步行130米),东城区,116.416990,39.932106,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0HBXMP6NU,北京港佳好邻居连锁便利店有限责任公司地安门分店,地安门外大街178号(什刹海地铁站C东南口步行400米),西城区,116.396410,39.933914,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B000A7Y6Z1,好邻居便利店(佟麟阁店),佟麟阁路91号(长椿街地铁站B2东北口步行490米),西城区,116.368469,39.900959,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFJFPTK9,便利蜂(鸿豪商业中心店),日坛北路17号院2号楼1层,朝阳区,116.442355,39.920216,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0KRZ5FGRI,诚欣悦便利店,西牛角胡同甲1号,西城区,116.375830,39.912297,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0KKXSG14P,京东便利店(菜市口店),中信城商铺甲2-1(后兵马街2),西城区,116.376408,39.886376,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFK92HMO,京东便利店(光明西街店),光明西路1号14号楼108,东城区,116.435119,39.885259,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0GKP5XMG7,咕噜便利店,地安门外大街99号(什刹海地铁站C东南口步行210米),西城区,116.396048,39.935715,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0JAGSG3TF,多多·much超市,北京站东街与建国门南大街交叉口西140米,东城区,116.434275,39.905334,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B000A85O5R,7-ELEVEn(五矿广场店),朝阳门北大街5号五矿广场1层,东城区,116.432772,39.931138,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,便利店
B0J2ZSHT40,7-ELEVEn(双子座购物中心店),建国门外大街乙12号双子座购物中心B1层,朝阳区,116.448515,39.907840,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,便利店
B000A7Z7XY,易捷便利店(中国石化宣武门加油站店),宣武门东大街16号楼前(和平门地铁站D1西南口步行380米),西城区,116.378825,39.899725,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B000A9LVP0,合家欢烟酒食品店,前青厂胡同4号,西城区,116.380036,39.895239,购物服务;家居建材市场;建材五金市场|购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0K0Z7Z6D2,佑亿佳百姓生活超市,东四北大街398号(东四地铁站A西北口步行340米),东城区,116.417542,39.928061,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFGSQNIH,LAWSON罗森(菜市口南大街店),菜市口南大街58号一层03号,西城区,116.374869,39.881174,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0LU3M7D2E,便利蜂(朝外Men雅宝商城店),朝外大街朝外门公寓1层,朝阳区,116.442185,39.922296,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFLCIIG3,7-ELEVEn(蓝筹名座店),朝外北街北侧蓝筹名座C座,朝阳区,116.438815,39.927119,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,便利店
B0FFKOWTBA,嗨家便利,广渠门内夕照寺东玖大厦B座,东城区,116.440376,39.889858,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFG8NAN6,LAWSON罗森(富华大厦店),朝阳门北大街8号D座一层1-A,东城区,116.435853,39.930432,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFH8U9AR,7-ELEVEn(太平桥东侧店),丰盛胡同28号楼1层101-11(太平洋保险大厦旁),西城区,116.366188,39.918205,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店,便利店
B0G2MO2SHV,什刹海小卖部,北京城区后海北沿8号,西城区,116.392410,39.939635,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
B0FFF9UOE6,好邻居便利店(宣武门西大街店),宣武门西大街103号1层,西城区,116.365852,39.900002,购物服务;便民商店/便利店;便民商店/便利店,便利店,便利店
